,date,min,max,sum,std,var,mean,median,percentile_75,percentile_25,count
181,2022-08-04,0.0,399535.5779774151,55133791.91377357,2646.187467935651,7002308.115459692,369.6681858725364,16.00280924399273,64.0960415581152,0.9968852046214763,149144
182,2022-08-05,0.0,314744.76862869714,55860476.38382901,2703.769575969052,7310369.919935866,462.31017705872773,46.34251599584101,64.08410988723337,1.0001741934458512,120829
183,2022-08-06,0.0,143293.90009772417,27880542.336870372,1991.7989096589952,3967262.896518762,373.12360933688035,63.82494043734647,64.1269283022229,2.006313677073531,74722
184,2022-08-07,0.0,424508.43773972377,27143007.42165931,3662.5922708828884,13414582.142731074,479.69403756643766,15.783554840876864,64.08149915108751,0.016858623482613848,56584
185,2022-08-08,0.0,324032.9841726626,47025660.951918684,3385.69830875663,11462953.037917504,566.5605762742908,36.74574278460409,64.10668153711723,0.9978927108484719,83002
186,2022-08-09,0.0,195964.6117095505,52798875.108373515,2953.705460021037,8724375.944558088,499.85207763373234,63.908463483309845,64.17436524490651,1.0120523553770744,105629
187,2022-08-10,0.0,238254.0100604562,71706516.28584142,3495.859126400412,12221031.031637052,523.5542693601932,63.94585134386093,64.14187229019562,8.000456511110375,136961
188,2022-08-11,0.0,274880.9552548449,48764452.062986456,3180.2097524023475,10113734.069275001,544.3554739008557,63.92653668143671,64.15405972509629,7.987207919931184,89582
189,2022-08-12,0.0,184779.1495810963,41205301.625982374,2722.4895397668597,7411949.294139968,510.69345759412994,63.93987040398728,64.17343248624272,7.982582971116974,80685
190,2022-08-13,0.0,233657.1680872126,27437780.98107327,3092.1261101715045,9561243.88120436,473.89859720669574,63.9676428488969,64.23538063751191,4.0098354673683305,57898
191,2022-08-14,0.0,152227.6301640655,42675800.65592888,2532.070238248989,6411379.691426292,480.4751256015411,63.974364233168885,64.24698090194295,7.989474824795858,88820
192,2022-08-15,0.0,184513.43439890427,49526482.89625251,1925.2906347731,3706744.028345006,480.54571375035187,63.99805376306935,64.303329253745,8.001362280323448,103063
193,2022-08-16,0.0,237412.2369862224,42163728.23726399,2532.594745631462,6414036.14560009,529.369210376326,64.0066709039086,114.18620671978432,0.8520687592587015,79649
194,2022-08-17,0.0,338326.7107563133,54213144.05374225,2557.536635851012,6540993.643720111,513.2653947373916,63.99530534960729,64.25925160447865,0.8407686811179467,105624
195,2022-08-18,0.0,288783.6486575789,53519484.17938423,3172.8296541290697,10066848.014120791,618.2934863607236,63.92328179717532,64.23499956020407,0.0,86560
196,2022-08-19,0.0,361926.7940586367,72719208.59180042,3317.947527705363,11008775.796606129,518.5894711485143,63.99754701181003,64.23212109608849,7.987246169893992,140225
197,2022-08-20,0.0,223534.12662669888,40249890.49988706,2553.33434105727,6519516.257222364,508.16077493008265,63.95966844497762,64.24490779543589,1.4990749536633123,79207
198,2022-08-21,0.0,153725.45885411956,40212586.31790661,2385.0681276385703,5688549.973477356,610.6045874835874,63.89882251477472,64.31020589213037,1.1017387674368768,65857
199,2022-08-22,0.0,239389.56409418385,52741609.99216107,2735.900687171672,7485152.570066426,687.9489987890312,63.89316728270199,64.25005564687929,4.001083571975866,76665
